Input;Output
['cloudAmount | wat', 'cloudType | sluierbewolking', 'timePoint | Morgen_overdag', 'weatherType | zonnig'];Morgen overdag is het zonnig met soms wat sluierbewolking.
['temperatureCelsius | 22°C', 'timePoint | in_de_middag', 'weatherArea | plaatselijk', 'weatherType | droog'];Het blijft droog en de temperatuur varieert in de middag van 22°C in het noordelijk kustgebied tot 28°C plaatselijk in het zuidoosten van het land.
['windAmount | zwak', 'windDirection | uiteenlopende'];De wind is overwegend zwak en komt uit uiteenlopende richtingen.
['locationArea | In_het_oosten', 'timePoint | in_de_eerste_helft_van_de_ochtend', 'weatherArea | lokaal', 'weatherChange | oplossen', 'weatherType | mistbanken'];In het oosten begint de dag met lokaal mistbanken die in de eerste helft van de ochtend zullen oplossen.
['cloudAmount | wat', 'locationArea | overal', 'weatherFrequency | perioden', 'weatherType | zonnige'];Daarna zijn er overal zonnige perioden met stapelwolken en soms wat sluierbewolking.
['maximumTemperature | 21°C', 'weatherType | droog'];Het blijft droog en de maximumtemperatuur loopt uiteen van 21°C vlak aan zee tot 25°C in het zuidoosten van het land.
['windAmount | zwak_tot_matig', 'windDirection | zuidwestelijke'];De zuidwestelijke wind is zwak tot matig.
['cloudAmount | weinig_bewolking', 'temperatureCelsius | 10°C', 'temperatureChange | koelt_het_af', 'timePoint | Komende_nacht', 'weatherArea | lokaal'];Komende nacht is er weinig bewolking en koelt het af naar lokaal 10°C landinwaarts tot een graad of 15 langs de kust.
['locationArea | langs_de_kust', 'windAmount | zwak', 'windChange | zuidoosten'];De wind draait naar het zuidoosten en is zwak, langs de kust matig.
['temperatureHotCold | warmere', 'timePoint | Morgen_overdag', 'weatherFrequency | perioden', 'weatherType | zonnige'];Morgen overdag zijn er zonnige perioden en wordt er warmere lucht aangevoerd.
['cloudAmount | bewolking', 'cloudChange | meer', 'locationArea | landinwaarts', 'timePoint | Pas_later_in_de_middag_en_avond', 'timePoint | in_de_avond', 'weatherArea | plaatselijk', 'weatherIntensity | enkele'];Pas later in de middag en avond komt er meer bewolking en in de avond komen er enkele buien voor, landinwaarts plaatselijk met onweer.
['maximumTemperature | 25°C'];De maximumtemperaturen komen uit tussen 25°C op de Wadden en 30°C in het zuidoosten en oosten.
['windAmount | matig', 'windDirection | zuid-_tot_zuidwestelijke'];De zuid- tot zuidwestelijke wind is matig.
['compassDirection | zuidwesten', 'timePoint | Aan_het_einde_van_de_middag_en_in_de_avond', 'weatherFrequency | tijdelijk', 'windChange | westelijke'];Aan het einde van de middag en in de avond draait de wind vanuit het zuidwesten naar een westelijke richting en neemt daarbij tijdelijk in kracht toe.
['temperatureCelsius | 20', 'temperatureChange | koelt_het_af'];Daardoor koelt het af naar een graad of 20.
['cloudAmount | bewolkt', 'compassDirection | oostwaartse', 'locationArea | in_het_westen', 'weatherChange | breiden_zich_langzaam', 'weatherType | opklaringen'];Het is bewolkt, maar opklaringen in het westen breiden zich langzaam in oostwaartse richting uit.
['compassDirection | vanaf_zee', 'locationArea | op_de_meeste_plaatsen', 'weatherOccurringChance | kans', 'weatherType | bui', 'weatherType | droog', 'weatherType | langs_de_kust'];Het is op de meeste plaatsen droog, alleen langs de kust is er kans op een bui vanaf zee.
['timePoint | aan_het_begin_van_de_ochtend'];De minimumtemperatuur bedraagt aan het begin van de ochtend ca.
['minimumTemperature | 8°C'];8°C.
['locationArea | boven_het_IJsselmeer', 'locationArea | langs_de_kust', 'windAmount | (vrij)_krachtig', 'windAmount | matig', 'windDirection | zuidenwind'];De zuidenwind is matig, langs de kust en boven het IJsselmeer (vrij) krachtig.
['cloudType | stapelwolken', 'timePoint | Overdag', 'weatherType | zon'];Overdag is er een afwisseling van zon en stapelwolken.
['locationArea | in_het_westen', 'locationArea | noordwesten', 'weatherIntensity | enkele', 'weatherType | bui'];Vooral in het westen en noordwesten kan een enkele bui voorkomen.
['maximumTemperature | 11°C', 'temperatureHotCold | zacht'];Met maxima rond 11°C wordt het opnieuw zacht.
['locationArea | aan_zee', 'windAmount | matig', 'windAmount | vrij_krachtig', 'windChange | af', 'windChange | zuidwest', 'windDirection | zuid'];De wind draait geleidelijk van zuid naar zuidwest en neemt af tot matig, aan zee vrij krachtig.
['cloudAmount | wolkenvelden', 'locationArea | langs_de_kust', 'timePoint | In_de_nacht_naar_zaterdag', 'weatherIntensity | enkele', 'weatherOccurringChance | mogelijk', 'weatherType | bui', 'weatherType | opklaringen'];In de nacht naar zaterdag wisselen opklaringen en wolkenvelden elkaar af en langs de kust is nog steeds een enkele bui mogelijk.
['locationArea | vlak_aan_zee', 'minimumTemperature | 5°C', 'minimumTemperature | enkele_graden_hoger'];De minimumtemperatuur ligt rond 5°C, vlak aan zee enkele graden hoger.
['locationArea | langs_de_kust', 'locationArea | op_het_IJsselmeer', 'windAmount | matig', 'windAmount | vrij_krachtig', 'windDirection | zuid_tot_zuidwest'];De wind is zuid tot zuidwest en is matig, langs de kust en op het IJsselmeer vrij krachtig.
['cloudChange | snel_toe', 'compassDirection | westen', 'locationArea | over_het_land', 'timePoint | Zaterdag_overdag', 'timePoint | vanaf_het_einde_van_de_ochtend', 'weatherChange | breidt', 'weatherType | regen'];Zaterdag overdag neemt de bewolking van het westen uit snel toe en vanaf het einde van de ochtend breidt een gebied met regen zich uit over het land.
['temperatureCelsius | 10°C', 'temperatureCelsius | 8°C', 'temperatureChange | verder_op', 'timePoint | in_de_avond', 'timePoint | in_de_middag'];De temperaturen komen in de middag niet boven de 8°C uit, in de avond loopt de temperatuur verder op naar boven de 10°C.
['locationArea | boven_het_IJsselmeer', 'locationArea | langs_de_kust', 'weatherOccurringChance | mogelijk', 'windAmount | hard', 'windAmount | krachtig', 'windAmount | matig_tot_vrij_krachtig', 'windChange | toe', 'windDirection | zuid'];De wind is zuid en neemt toe naar matig tot vrij krachtig, langs de kust en boven het IJsselmeer naar krachtig, mogelijk hard.
['timePoint | In_de_avond', 'windChange | af', 'windChange | zuidwest'];In de avond draait de wind naar zuidwest en neemt iets in kracht af.
['cloudAmount | bewolkt', 'locationArea | in_de_oostelijke_helft', 'weatherFrequency | af_en_toe', 'weatherType | motregen'];Het is bewolkt met vooral in de oostelijke helft af en toe motregen.
['locationArea | noordwesten', 'timePoint | In_de_loop_van_de_ochtend', 'weatherType | regenzone'];In de loop van de ochtend bereikt een regenzone het noordwesten.
['compassDirection | zuidoostwaarts', 'locationArea | zuidoosten', 'timePoint | in_de_loop_van_de_middag'];Deze zone trekt zuidoostwaarts en verlaat in de loop van de middag het zuidoosten.
['locationArea | Daarachter', 'weatherIntensity | aantal', 'weatherType | klaart'];Daarachter klaart het soms op en volgen er een aantal buien.
['maximumTemperature | 8°C'];De maxima liggen rond 8°C.
['locationArea | boven_land', 'windDirection | zuidwest_tot_west'];De wind komt uit zuidwest tot west en wordt boven land matig tot vrij krachtig, aan zee krachtig tot mogelijk hard.
['timePoint | In_de_middag', 'windChange | west_tot_noordwest'];In de middag draait de wind naar west tot noordwest.
['timePoint | Komende_nacht', 'weatherIntensity | enkele', 'weatherType | bui'];Komende nacht kan er eerst nog een enkele bui voorkomen.
['cloudAmount | geheel_bewolkt', 'compassDirection | westen', 'timePoint | In_de_loop_van_de_nacht', 'weatherType | regenen'];In de loop van de nacht raakt het geheel bewolkt en gaat het vanuit het westen regenen.
['minimumTemperature | 6°C'];De minimumtemperatuur ligt rond 6°C.
['locationArea | aan_de_kust', 'windAmount | matig', 'windDirection | west_tot_noordwestenwind'];De west tot noordwestenwind wordt matig, aan de kust (vrij) krachtig.
['timePoint | Zondag_overdag', 'weatherFrequency | perioden', 'weatherType | regen'];Zondag overdag zijn er perioden met regen.
['timePoint | In_de_loop_van_de_middag', 'weatherChange | weg', 'weatherType | regen'];In de loop van de middag trekt de meeste regen weg, maar volgen enkele buien.
['maximumTemperature | 9°C'];De maximumtemperatuur komt uit rond 9°C.
['windAmount | matig_tot_vrij_krachtig', 'windChange | toe', 'windDirection | westelijke'];De westelijke wind neemt toe naar matig tot vrij krachtig.
['locationArea | In_de_kustgebieden', 'locationArea | op_het_IJsselmeer'];In de kustgebieden en op het IJsselmeer wordt de wind krachtig tot hard, 6-7 Bft, in het noordwestelijk kustgebied mogelijk stormachtig, 8 Bft.
['gustAmount | zware_windstoten', 'gustVelocity | 90', 'locationArea | in_het_noordwestelijk_kustgebied', 'timePoint | in_de_loop_van_de_middag', 'weatherOccurringChance | kans'];Hierbij is er in de loop van de middag met name in het noordwestelijk kustgebied kans op zware windstoten tot ca. 90 km/uur.
['cloudAmount | enkele_wolkenvelden', 'locationArea | in_het_noorden', 'timePoint | Vanochtend', 'weatherArea | zeer_lokaal', 'weatherFrequency | perioden', 'weatherType | bui', 'weatherType | zon'];Vanochtend komt er in het noorden zeer lokaal een bui voor, verder zijn er perioden met zon en enkele wolkenvelden.
['compassDirection | noordoost', 'compassDirection | zuidwest', 'locationArea | over_het_land', 'timePoint | Aan_het_einde_van_de_middag', 'timePoint | in_de_avond', 'weatherIntensity | enkele', 'weatherType | buien'];Aan het einde van de middag en in de avond trekken er enkele buien van zuidwest naar noordoost over het land.
['gustAmount | windstoten', 'gustChange | meer', 'gustVelocity | 60-75', 'weatherArea | zeer_lokaal', 'weatherFrequency | kortdurend', 'weatherOccurringChance | kans', 'weatherType | onweer'];Hierbij is er kans op onweer en windstoten van 60-75 km/uur, zeer lokaal kortdurend meer.
['locationArea | in_het_uiterste_zuidwesten', 'locationArea | noordoosten', 'locationArea | oosten', 'maximumTemperature | 22°C', 'maximumTemperature | 26°C', 'weatherArea | lokaal'];De maxima lopen uiteen van 22°C in het uiterste zuidwesten tot lokaal 26°C in het noordoosten en oosten.
['windAmount | overwegend_matig', 'windDirection | zuid_tot_zuidoost'];De wind is zuid tot zuidoost en overwegend matig.
['compassDirection | noordwaarts', 'compassDirection | zuiden', 'timePoint | In_de_nacht_naar_donderdag', 'weatherChange | weg', 'weatherType | buien', 'weatherType | klaart'];In de nacht naar donderdag trekken de buien noordwaarts weg en klaart het van het zuiden uit op.
['minimumTemperature | 10°C'];De minima liggen rond 10°C.
['windAmount | overwegend_matig', 'windDirection | zuid_tot_zuidoost'];De wind komt uit zuid tot zuidoost en is overwegend matig.
['cloudChange | toe', 'compassDirection | noord', 'compassDirection | zuid', 'compassDirection | zuidwesten', 'locationArea | over_het_land', 'timePoint | Donderdag_overdag', 'timePoint | avond', 'timePoint | in_de_middag', 'weatherIntensity | enkele', 'weatherType | buien'];Donderdag overdag neemt de bewolking van het zuidwesten uit toe en in de middag en avond trekken er enkele buien van zuid naar noord over het land.
['gustAmount | windstoten', 'weatherOccurringChance | kleine_kans', 'weatherType | hagel', 'weatherType | onweer'];Hierbij is er een kleine kans op onweer, hagel en windstoten.
['locationArea | aan_de_zuidwestkust', 'locationArea | in_het_noordoosten', 'maximumTemperature | 17°C', 'maximumTemperature | 21°C'];De maxima liggen tussen 17°C aan de zuidwestkust en 21°C in het noordoosten.
['windAmount | matig_tot_vrij_krachtig', 'windDirection | zuid_tot_zuidoost'];De wind is zuid tot zuidoost en matig tot vrij krachtig.
['cloudAmount | veel_bewolking', 'timePoint | komende_nacht', 'weatherFrequency | af_en_toe', 'weatherType | regenen'];Er is veel bewolking en komende nacht gaat het af en toe regenen.
['minimumTemperature | 8°C', 'temperatureHotCold | niet_koud'];Met een minimumtemperatuur van circa 8°C wordt het niet koud.
['windAmount | vrij_krachtig', 'windDirection | zuidwestenwind'];De zuidwestenwind is vrij krachtig, langs de kust en op het IJsselmeer krachtig tot hard.
['cloudAmount | bewolkt', 'timePoint | Overdag', 'weatherFrequency | perioden', 'weatherType | regen'];Overdag is het bewolkt en zijn er perioden met regen.
['compassDirection | zuiden', 'locationArea | op_steeds_meer_plaatsen', 'timePoint | In_de_middag_en_avond', 'weatherChange | geleidelijk', 'weatherType | droog'];In de middag en avond wordt het van het zuiden uit geleidelijk op steeds meer plaatsen droog.
['locationArea | in_het_noorden', 'maximumTemperature | 11°C', 'timePoint | in_de_avond'];De maximumtemperatuur bedraagt ongeveer 11°C, in het noorden wordt deze temperatuur pas in de avond bereikt.
['windAmount | krachtig', 'windAmount | matig_tot_vrij_krachtig', 'windDirection | zuidwestenwind'];De zuidwestenwind is matig tot vrij krachtig, langs de kust en op het IJsselmeer krachtig.
['locationArea | langs_de_kust', 'timePoint | In_de_middag', 'windAmount | hard', 'windChange | toe'];In de middag neemt de wind langs de kust weer toe naar hard.
['cloudAmount | vrij_veel_bewolking', 'timePoint | In_de_nacht_naar_maandag', 'weatherIntensity | hier_en_daar', 'weatherType | regen'];In de nacht naar maandag is er vrij veel bewolking en valt er hier en daar regen.
['minimumTemperature | 8°C'];De minimumtemperatuur ligt rond de 8°C.
['windAmount | (vrij)_krachtig', 'windDirection | zuid-_tot_zuidwestenwind'];De zuid- tot zuidwestenwind wordt (vrij) krachtig boven land en hard tot stormachtig langs de kust en boven het IJsselmeer.
['gustAmount | zware_windstoten', 'gustVelocity | 80', 'timePoint | Tegen_de_ochtend'];Tegen de ochtend kunnen er zware windstoten van rond de 80 km/uur voorkomen.
['cloudAmount | wisselend_bewolkt', 'compassDirection | west', 'timePoint | Maandag_overdag', 'weatherIntensity | enkele', 'weatherType | buien'];Maandag overdag is het wisselend bewolkt en trekken er enkele buien van west naar oost over het land.
['locationArea | op_de_meeste_plaatsen', 'timePoint | In_de_middag', 'weatherType | droog'];In de middag wordt het op de meeste plaatsen droog.
['temperatureCelsius | 9°C', 'timePoint | middagtemperatuur'];De middagtemperatuur wordt ongeveer 9°C.
['windAmount | (vrij)_krachtig', 'windDirection | zuidwestelijke'];De zuidwestelijke wind is (vrij) krachtig, aan de kust en boven het IJsselmeer hard tot stormachtig.
['gustAmount | windstoten', 'gustVelocity | 75-90'];Er komen windstoten voor van 75-90 km/uur.
['compassDirection | zuiden', 'timePoint | In_de_middag', 'windChange | geleidelijk_af'];In de middag neemt de wind van het zuiden uit geleidelijk af.
['locationArea | vrijwel_overal', 'weatherChange | Geleidelijk', 'weatherType | zonnig'];Geleidelijk wordt het vrijwel overal zonnig.
['cloudType | lage_bewolking', 'locationArea | Langs_de_westkust', 'locationArea | in_het_noordwestelijk_kustgebied', 'weatherOccurringChance | aanhoudend_kans', 'weatherType | mist'];Langs de westkust en in het noordwestelijk kustgebied is er echter aanhoudend kans op mist of lage bewolking.
"['locationArea | over_het_westen', ""timePoint | 's_avonds"", 'weatherChange | uitbreiden', 'weatherOccurringChance | kans', 'weatherType | zeemist']";Er is een kans dat eventuele zeemist zich 's avonds over het westen en noorden gaat uitbreiden.
['temperatureCelsius | 10°C', 'timePoint | middagtemperatuur', 'weatherArea | lokaal', 'weatherOccurringChance | mogelijk', 'windAmount | zwakke_tot_matige', 'windDirection | tussen_oost_en_zuid'];De middagtemperatuur loopt uiteen van 10°C op de Wadden tot lokaal mogelijk lokaal 20°C in het zuidoosten bij een zwakke tot matige wind uit richtingen tussen oost en zuid.
